City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Cabo San Lucas,MX,22.8909,-109.9124,83.52,64,100,1.01,overcast clouds
347,Caninde,BR,-4.3589,-39.3117,80.01,63,43,7.36,scattered clouds
348,Qandala,SO,11.472,49.8728,73.76,60,32,3.62,scattered clouds
349,Davila,PH,18.4726,120.5763,75.18,75,38,1.52,scattered clouds
350,La Sarre,CA,48.8002,-79.1996,-5.71,89,99,2.89,overcast clouds
351,Bairiki,KI,1.3292,172.9752,84.2,70,20,8.05,few clouds
352,Puerto Quijarro,BO,-17.7833,-57.7667,85.82,56,96,2.82,overcast clouds
353,Gwadar,PK,25.1216,62.3254,70.56,68,81,2.95,broken clouds
354,Jutai,BR,-5.1833,-68.9,75.27,97,100,2.68,moderate rain
355,Naze,JP,28.3667,129.4833,58.12,88,100,20.04,overcast clouds
356,Burnie,AU,-41.0667,145.9167,61.95,81,78,0.69,broken clouds
357,Bonthe,SL,7.5264,-12.505,78.46,87,52,8.55,broken clouds
358,Ostrovnoy,RU,68.0531,39.5131,18.73,65,100,21.88,overcast clouds
359,Celestun,MX,20.8667,-90.4,73.22,72,84,20.58,broken clouds
360,Honiara,SB,-9.4333,159.95,82.65,76,85,4.54,overcast clouds
361,Berdigestyakh,RU,62.0989,126.6992,-31.38,100,100,1.23,overcast clouds
362,Pachino,IT,36.7186,15.0907,48.24,82,66,6.33,broken clouds
363,Qaqortoq,GL,60.7167,-46.0333,28.9,88,100,3.89,overcast clouds
364,Ratnagiri,IN,16.9833,73.3,71.47,63,4,8.1,clear sky
365,Seoul,KR,37.5683,126.9778,27.79,87,0,1.14,clear sky
366,Sangar,RU,63.9242,127.4739,-37.75,100,44,1.88,scattered clouds
367,San Juan,AR,-31.5375,-68.5364,86.31,22,17,4.83,few clouds
368,Ahipara,NZ,-35.1667,173.1667,67.37,60,87,9.13,overcast clouds
369,Tuatapere,NZ,-46.1333,167.6833,57.81,56,33,2.13,scattered clouds
370,Puerto Baquerizo Moreno,EC,-0.9,-89.6,81.59,74,75,12.66,broken clouds
371,Kungurtug,RU,50.5994,97.5228,-23.62,97,95,1.74,overcast clouds
372,Bontang,ID,0.1333,117.5,77.92,85,92,4.72,overcast clouds
373,Pandan,PH,14.0453,124.1694,75.81,85,45,9.26,scattered clouds
374,Huilong,CN,31.8111,121.655,41.04,84,0,9.1,clear sky
375,Avera,US,33.194,-82.5271,60.67,29,7,17.74,clear sky
376,Avesta,SE,60.1455,16.1679,44.62,93,100,11.63,overcast clouds
377,La Palma,US,33.8464,-118.0467,90.95,19,20,8.05,few clouds
378,Arrifes,PT,37.7667,-25.7,58.23,58,75,4.61,broken clouds
379,Porto Santo,PT,33.072,-16.3415,60.71,67,20,12.66,few clouds
380,Tessalit,ML,20.1986,1.0114,65.98,17,14,9.19,few clouds
381,Mama,RU,58.3106,112.8986,-31.34,99,50,5.41,scattered clouds
382,Havelock,US,34.8791,-76.9013,46.63,88,100,5.01,overcast clouds
383,Antofagasta,CL,-23.65,-70.4,73.22,62,85,9.28,overcast clouds
384,Bundaberg,AU,-24.85,152.35,73.22,86,40,9.22,scattered clouds
385,Ketchikan,US,55.3422,-131.6461,46.38,87,100,5.75,light rain
386,Toamasina,MG,-18.1667,49.3833,77.47,85,41,2.39,light rain
387,Inhambane,MZ,-23.865,35.3833,76.41,83,2,8.1,clear sky
388,Haines Junction,CA,60.7522,-137.5108,19.35,73,100,1.14,overcast clouds
389,Victoria Point,AU,-27.5833,153.3,77.14,81,79,5.01,light rain
390,Narasannapeta,IN,18.4167,84.05,64.33,57,10,5.46,clear sky
391,Pleasanton,US,37.6624,-121.8747,79.48,43,0,10.36,clear sky
392,Hambantota,LK,6.1241,81.1185,73.74,100,40,2.3,scattered clouds
393,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,73.2,100,75,2.3,thunderstorm with rain
394,Sale,MA,34.0389,-6.8166,57.74,100,39,0.0,scattered clouds
395,Riberalta,BO,-10.9833,-66.1,84.4,74,75,11.5,broken clouds
396,Atar,MR,20.5169,-13.0499,69.89,19,100,9.8,overcast clouds
397,Urgut,UZ,39.4022,67.2431,37.02,83,79,2.55,broken clouds
398,Ekibastuz,KZ,51.6667,75.3667,2.79,98,72,2.82,broken clouds
399,Gazli,UZ,40.1333,63.45,39.79,53,51,10.0,broken clouds
400,Nome,US,64.5011,-165.4064,-9.83,70,0,0.0,clear sky
401,Mabai,CN,23.0128,104.4508,46.9,94,99,2.01,overcast clouds
402,Spearfish,US,44.4908,-103.8594,55.02,33,100,16.11,overcast clouds
403,Jishou,CN,28.3167,109.7167,42.67,83,97,1.54,overcast clouds
404,Illapel,CL,-31.6308,-71.1653,75.34,52,0,7.29,clear sky
405,Terrace Bay,CA,48.7834,-87.1,6.42,81,34,5.97,scattered clouds
406,Carauari,BR,-4.8828,-66.8958,74.16,98,100,0.96,moderate rain
407,Mitsamiouli,KM,-11.3847,43.2844,80.4,80,8,0.76,clear sky
408,Victor Harbor,AU,-35.5667,138.6167,75.79,86,45,1.01,scattered clouds
409,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,81.0,74,11,13.89,few clouds
410,Fuchu,JP,35.6667,139.4833,38.43,95,100,8.05,mist
411,San Jeronimo,PE,-11.9472,-75.2829,52.48,83,100,3.65,overcast clouds
412,Kaeo,NZ,-35.1,173.7833,69.33,72,85,5.59,overcast clouds
413,Golden,US,39.7555,-105.2211,58.48,23,8,5.99,clear sky
414,Gizo,SB,-8.103,156.8419,82.26,75,80,4.88,light rain
415,Ryotsu,JP,38.0833,138.4333,39.16,68,77,9.93,broken clouds
416,Northam,GB,51.0333,-4.2167,47.61,90,100,21.47,overcast clouds
417,Suzun,RU,53.7841,82.3116,22.1,91,100,12.84,light snow
418,Krasnyy Chikoy,RU,50.3643,108.7512,-30.12,100,52,1.95,broken clouds
419,Leningradskiy,RU,69.3833,178.4167,-17.23,92,94,6.17,overcast clouds
420,Bulungu,CD,-4.55,18.6,71.2,94,100,0.38,overcast clouds
421,Northfield,US,44.4583,-93.1616,9.73,56,0,6.91,clear sky
422,Bandarbeyla,SO,9.4942,50.8122,74.41,67,31,14.99,scattered clouds
423,Sakaiminato,JP,35.55,133.2333,46.38,61,75,19.57,broken clouds
424,Zhuhai,CN,22.2769,113.5678,61.7,88,40,20.71,scattered clouds
425,Madison,US,34.7334,-86.5667,44.94,34,0,3.44,clear sky
426,Marystown,CA,47.1666,-55.1483,32.86,100,79,7.0,broken clouds
427,Yanam,IN,16.7333,82.2167,67.23,79,8,2.51,clear sky
428,Kearney,US,40.6995,-99.0815,43.36,38,0,13.8,clear sky
429,Abha,SA,18.2164,42.5053,53.85,33,0,0.0,clear sky
430,Biloxi,US,30.396,-88.8853,56.03,20,0,17.27,clear sky
431,Ramgarh,IN,23.6333,85.5167,57.25,39,0,4.21,clear sky
432,Guantanamo,CU,20.1444,-75.2092,83.77,57,5,6.85,clear sky
433,Henties Bay,NA,-22.116,14.2845,74.86,88,60,2.33,moderate rain
434,Kuytun,RU,54.3419,101.5036,-27.29,100,100,3.15,overcast clouds
435,Koungou,YT,-12.7336,45.2042,78.51,89,40,4.61,scattered clouds
436,Kumba,CM,4.6363,9.4469,74.97,82,58,1.83,broken clouds
437,Marsh Harbour,BS,26.5412,-77.0636,74.35,82,100,17.25,light rain
438,Marsabit,KE,2.3284,37.9899,71.26,41,19,9.73,few clouds
439,Mahajanga,MG,-15.7167,46.3167,79.11,80,19,2.15,light rain
440,Bubaque,GW,11.2833,-15.8333,78.19,71,4,14.32,clear sky
441,Imbituba,BR,-28.24,-48.6703,82.29,83,49,3.36,scattered clouds
442,Capaci,IT,38.1711,13.2393,52.5,77,40,5.75,scattered clouds
443,Kwekwe,ZW,-18.9281,29.8149,65.73,77,5,5.32,clear sky
444,Muktsar,IN,30.4833,74.5167,49.5,78,1,6.8,clear sky
445,Chancay,PE,-11.5714,-77.2672,80.33,75,34,8.39,scattered clouds
446,Husavik,IS,66.0449,-17.3389,-7.69,78,69,14.09,broken clouds
447,Haimen,CN,23.1935,116.6142,55.29,89,100,8.88,light rain
448,Mantua,IT,45.1667,10.7833,43.75,70,31,1.99,scattered clouds
449,Touros,BR,-5.1989,-35.4608,83.3,76,8,12.95,clear sky
450,Hualmay,PE,-11.0964,-77.6139,74.97,72,9,11.59,clear sky
451,Santa Rosa,PH,14.3122,121.1114,78.12,88,97,6.55,overcast clouds
452,Saint Anthony,US,45.0205,-93.218,9.66,54,40,6.91,scattered clouds
453,Vyatskiye Polyany,RU,56.226,51.0656,-0.6,100,98,3.67,overcast clouds
454,Korla,CN,41.7597,86.1469,28.35,47,0,4.29,clear sky
455,Mersin,TR,36.862,34.6509,45.75,79,28,4.41,scattered clouds
456,Keti Bandar,PK,24.1447,67.4497,68.2,59,0,7.81,clear sky
457,Asosa,ET,10.0667,34.5333,69.85,24,44,5.46,scattered clouds
458,Itarema,BR,-2.9248,-39.9167,79.7,78,8,14.05,clear sky
459,Inirida,CO,3.8653,-67.9239,83.88,62,88,0.51,overcast clouds
460,Tshikapa,CD,-6.4167,20.8,70.23,97,100,2.71,overcast clouds
461,Taksimo,RU,56.3444,114.8794,-26.63,91,24,1.43,few clouds
462,Bari,IT,41.1177,16.8512,50.54,81,0,6.91,clear sky
463,Leninskoye,KZ,41.7589,69.3864,39.13,78,100,4.94,overcast clouds
464,Xinyu,CN,27.8043,114.9334,42.96,94,98,1.48,overcast clouds
465,Mayo,US,38.8876,-76.5119,35.37,75,100,10.36,overcast clouds
466,Gat,IL,31.61,34.7642,56.39,81,11,2.48,few clouds
467,Axim,GH,4.8699,-2.2405,78.37,88,11,6.06,light rain
468,Miyako,JP,39.6367,141.9525,31.95,59,88,4.47,overcast clouds
469,Palmer,US,42.1584,-72.3287,30.38,63,100,8.05,overcast clouds
470,Vestmanna,FO,62.1564,-7.1664,32.92,64,100,11.5,overcast clouds
471,Manacapuru,BR,-3.2997,-60.6206,81.18,90,100,3.6,light rain
472,Buala,SB,-8.145,159.5921,80.82,82,96,7.34,light rain
473,Nouadhibou,MR,20.931,-17.0347,67.98,73,100,14.97,overcast clouds
474,Port-Cartier,CA,50.0334,-66.8654,1.62,83,64,5.73,broken clouds
475,La Tuque,CA,47.4334,-72.7824,1.65,55,80,6.91,broken clouds
476,Sindor,RU,62.8629,51.8905,0.25,100,100,3.76,overcast clouds
477,Juneau,US,58.3019,-134.4197,39.85,95,100,3.44,overcast clouds
478,Brae,GB,60.3964,-1.353,40.91,87,97,14.56,overcast clouds
479,Somanda,TZ,-3.3667,33.95,66.27,82,64,0.72,light rain
480,Chimoio,MZ,-19.1164,33.4833,71.46,94,20,0.96,few clouds
481,Coruripe,BR,-10.1256,-36.1756,80.76,76,100,14.92,overcast clouds
482,Kruisfontein,ZA,-34.0033,24.7314,65.32,84,23,6.78,few clouds
483,Olafsvik,IS,64.8945,-23.7142,31.6,84,100,12.06,snow
484,Moron,AR,-34.6534,-58.6198,80.35,35,0,7.94,clear sky
485,Champasak,LA,14.75,106.0,73.9,77,94,2.04,overcast clouds
486,Yarkovo,RU,57.4028,67.0786,-7.92,100,73,1.57,broken clouds
487,Whitianga,NZ,-36.8333,175.7,71.02,60,3,3.47,clear sky
488,Oistins,BB,13.0667,-59.5333,78.89,65,75,19.57,broken clouds
489,Takoradi,GH,4.8845,-1.7554,78.71,87,61,7.0,light rain
490,Catuday,PH,16.2923,119.8062,76.82,79,74,11.05,broken clouds
491,Pevek,RU,69.7008,170.3133,-17.21,98,100,9.44,overcast clouds
492,Tuy Hoa,VN,13.0833,109.3,73.4,93,86,4.76,overcast clouds
493,Angoram,PG,-4.0625,144.0661,74.71,98,100,1.61,overcast clouds
494,Mount Gambier,AU,-37.8333,140.7667,64.31,77,75,12.66,broken clouds
495,Shingu,JP,33.7333,135.9833,45.91,85,100,6.4,overcast clouds
496,Phan Thiet,VN,10.9333,108.1,74.64,84,93,6.55,overcast clouds
497,Isiro,CD,2.7739,27.616,71.46,48,60,2.98,broken clouds
498,Tsagan Aman,RU,47.5639,46.7218,30.47,73,2,11.83,clear sky
499,Namatanai,PG,-3.6667,152.4333,81.27,76,100,4.7,overcast clouds
500,Ucluelet,CA,48.9329,-125.5528,52.09,62,99,1.99,overcast clouds
501,Gondanglegi,ID,-7.7479,112.0132,74.01,96,100,1.66,light rain
502,Luwingu,ZM,-10.2621,29.9271,61.7,92,94,4.38,overcast clouds
503,High Level,CA,58.5169,-117.136,3.31,72,75,2.3,broken clouds
504,Traverse City,US,44.7631,-85.6206,16.95,46,20,8.05,few clouds
505,Najran,SA,17.4924,44.1277,52.45,44,10,3.11,clear sky
506,Orcopampa,PE,-15.2661,-72.3417,46.72,93,96,8.14,overcast clouds
507,Ileza,RU,61.0533,43.9002,10.58,96,99,6.62,overcast clouds
508,Kutum,SD,14.2,24.6667,61.92,16,5,8.9,clear sky
509,Ilhabela,BR,-23.7781,-45.3581,75.52,87,62,8.48,broken clouds
510,Dullewala,PK,31.8359,71.4362,58.14,42,100,7.09,overcast clouds
511,Whitehorse,CA,60.7161,-135.0538,28.09,69,75,2.3,broken clouds
512,Excelsior Springs,US,39.3392,-94.2261,34.7,31,0,6.91,clear sky
513,Tomatlan,MX,19.9333,-105.25,91.8,28,100,10.16,overcast clouds
514,Mingshui,CN,36.7167,117.5,29.5,83,99,9.04,overcast clouds
515,Lac Du Bonnet,CA,50.2536,-96.0612,0.55,95,100,8.99,light snow
516,Poso,ID,-1.3959,120.7524,76.37,82,100,3.62,overcast clouds
517,Mirabad,AF,30.4362,61.8383,50.9,52,88,16.22,overcast clouds
518,Golynki,RU,54.8696,31.3861,22.75,85,69,12.12,broken clouds
519,Ranong,TH,9.9658,98.6348,76.89,89,96,3.27,overcast clouds
520,Bud,US,39.447,-86.1758,23.7,77,100,10.65,light snow
521,Palaia Fokaia,GR,37.72,23.9463,49.96,69,50,14.27,scattered clouds
522,Channel-Port Aux Basques,CA,47.5702,-59.1367,21.78,70,100,11.9,overcast clouds
523,Mlonggo,ID,-6.5333,110.7,75.09,90,100,5.95,overcast clouds
524,Alekseyevsk,RU,57.8406,108.3492,-30.84,100,69,1.12,broken clouds
525,Suleja,NG,9.1758,7.1808,81.9,14,76,5.64,broken clouds
526,Dalvik,IS,65.9702,-18.5286,-7.67,56,87,9.98,overcast clouds
527,Aktau,KZ,43.65,51.2,28.98,66,49,12.1,scattered clouds
528,Tilichiki,RU,60.4667,166.1,-18.33,93,7,9.55,clear sky
529,Kangaatsiaq,GL,68.3065,-53.4641,-5.76,91,89,33.35,overcast clouds
530,Tete,MZ,-16.1564,33.5867,78.89,83,20,5.01,few clouds
531,Kuala Terengganu,MY,5.3302,103.1408,76.95,94,40,1.14,scattered clouds
532,Ambunti,PG,-4.2365,142.8448,73.99,99,100,0.04,overcast clouds
533,Acarau,BR,-2.8856,-40.12,79.93,79,10,15.48,clear sky
534,Deniliquin,AU,-35.5333,144.9667,78.01,30,19,12.68,few clouds
535,Menongue,AO,-14.6585,17.691,62.69,93,97,2.62,overcast clouds
536,Karatuzskoye,RU,53.6072,92.8667,-20.06,100,73,1.86,broken clouds
537,Floro,NO,61.5996,5.0328,39.16,93,75,10.36,light intensity drizzle
538,Sibolga,ID,1.7427,98.7792,75.09,89,81,3.51,broken clouds
539,Arman,RU,59.7,150.1667,-10.12,79,35,9.71,scattered clouds
540,Gornopravdinsk,RU,60.05,69.9,4.82,96,100,3.85,overcast clouds
541,Korem,ET,12.5058,39.5228,51.91,88,86,2.95,overcast clouds
542,San Ramon,US,37.7799,-121.978,78.98,43,0,10.36,clear sky
543,Hongjiang,CN,27.11,109.9956,42.46,90,99,2.39,overcast clouds
544,Ejido,VE,8.5514,-71.2375,73.42,79,97,2.66,overcast clouds
545,Fort Saint James,CA,54.4333,-124.25,35.76,89,100,2.1,overcast clouds
546,Vao,NC,-22.6667,167.4833,79.74,84,100,8.66,overcast clouds
547,Brigantine,US,39.4101,-74.3646,34.32,93,100,6.91,snow
548,Port Lincoln,AU,-34.7333,135.8667,66.97,82,96,10.09,overcast clouds
549,Egvekinot,RU,66.3167,-179.1667,-18.44,92,75,6.8,broken clouds
550,Makaha,US,21.4694,-158.2175,79.99,64,0,10.36,clear sky
551,Kendari,ID,-3.945,122.4989,74.08,93,68,3.0,broken clouds
552,Dudinka,RU,69.4058,86.1778,-15.27,89,12,6.91,few clouds
553,Zhigansk,RU,66.7697,123.3711,-37.1,100,55,1.68,broken clouds
554,Kampene,CD,-3.6,26.6667,68.41,99,100,3.06,light rain
555,Verkh-Usugli,RU,52.7,115.1667,-22.38,98,45,3.04,scattered clouds
556,Manali,IN,13.1667,80.2667,79.07,80,7,6.91,clear sky
557,Makakilo City,US,21.3469,-158.0858,78.62,56,0,10.36,clear sky
558,Kidal,ML,18.4411,1.4078,70.5,12,59,9.42,broken clouds
559,Chimore,BO,-16.9833,-65.1333,78.48,84,61,1.05,broken clouds
560,Auki,SB,-8.7676,160.7034,77.25,89,100,4.76,overcast clouds
561,Nantucket,US,41.2835,-70.0995,35.96,99,100,15.95,light snow
562,Ayan,RU,56.45,138.1667,-9.56,83,5,6.67,clear sky
563,Summerland,CA,49.5998,-119.6691,41.54,52,20,11.5,few clouds
564,Samarai,PG,-10.6167,150.6667,81.61,72,34,5.88,scattered clouds
565,Sisimiut,GL,66.9395,-53.6735,2.07,95,100,26.8,overcast clouds
566,Rio Gallegos,AR,-51.6226,-69.2181,55.45,24,0,44.87,clear sky
567,Southampton,GB,50.904,-1.4043,50.0,96,75,10.36,moderate rain
568,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,85.37,28,0,3.78,clear sky
569,Solnechnyy,RU,50.7214,136.6319,6.35,96,99,4.56,overcast clouds
570,Verkhnyaya Inta,RU,65.9811,60.3094,3.69,84,98,5.84,overcast clouds
571,Grand Forks,US,47.9417,-97.4337,1.33,78,100,19.57,overcast clouds
572,Prince Albert,CA,53.2001,-105.7677,17.55,62,20,16.11,few clouds
573,Road Town,VG,18.4167,-64.6167,77.09,100,40,10.36,scattered clouds
574,Marawi,PH,7.9986,124.2928,62.65,90,100,2.91,overcast clouds
575,Abeche,TD,13.8292,20.8324,74.05,10,100,12.59,overcast clouds
576,Samana,DO,19.2056,-69.3369,84.42,79,20,9.22,few clouds
577,Anklam,DE,53.8564,13.6897,37.06,80,100,14.05,overcast clouds
578,Porbandar,IN,21.6422,69.6093,66.83,67,0,8.81,clear sky
579,Kedrovyy,RU,56.1667,91.8167,-19.14,99,35,4.7,scattered clouds
580,Warrnambool,AU,-38.3833,142.4833,65.8,81,33,7.05,scattered clouds
581,Topolobampo,MX,25.6,-109.05,86.05,33,90,14.0,overcast clouds
582,Avdon,RU,54.6667,55.7167,16.92,93,100,6.71,overcast clouds
583,Khani,GE,41.9563,42.9566,31.57,84,86,6.73,overcast clouds
584,Huancabamba,PE,-5.2386,-79.4506,61.7,96,100,3.22,moderate rain
585,Tlaxco,MX,19.6167,-98.1167,48.42,70,80,8.08,broken clouds
586,Dulovo,BG,43.8167,27.15,35.22,94,91,4.92,overcast clouds
587,Mendi,PG,-6.1761,143.6513,57.67,97,100,0.47,overcast clouds
588,Kamiiso,JP,41.8167,140.65,17.98,93,40,6.91,scattered clouds
589,Terrace,CA,54.5163,-128.6035,39.11,81,100,6.91,light rain
590,Okato,NZ,-39.2,173.8833,64.9,68,50,12.01,scattered clouds
591,Kishorganj,BD,24.4333,90.7667,57.04,69,0,4.76,clear sky
592,Stonehaven,GB,56.9637,-2.2118,42.53,98,100,11.01,light rain
593,Astoria,US,46.1879,-123.8313,63.09,80,0,11.5,clear sky
594,Komsomolsk-Na-Amure,RU,50.552,137.0152,9.95,91,99,8.93,overcast clouds
595,Tucurui,BR,-3.7661,-49.6725,72.09,97,100,2.26,overcast clouds
596,Siniscola,IT,40.5719,9.6922,42.35,85,4,4.56,clear sky
597,Hobyo,SO,5.3505,48.5268,77.9,72,89,16.24,overcast clouds
598,Koumac,NC,-20.5667,164.2833,80.56,77,98,3.8,overcast clouds
599,Rupert,US,42.6191,-113.6772,33.66,87,5,4.47,clear sky
600,Pasaco,GT,13.9772,-90.2064,88.18,52,73,4.34,broken clouds
601,Hong Gai,VN,20.956,107.0946,57.11,84,100,2.8,overcast clouds
602,Otane,NZ,-39.8833,176.6333,59.02,69,71,9.08,broken clouds
603,Arruda Dos Vinhos,PT,38.9841,-9.0775,56.01,93,45,8.16,scattered clouds
604,Namibe,AO,-15.1961,12.1522,75.18,80,100,1.01,overcast clouds
605,Minturno,IT,41.2576,13.7237,54.63,87,91,3.22,overcast clouds
606,Sorong,ID,-0.8833,131.25,76.75,90,100,6.73,overcast clouds
607,Carutapera,BR,-1.195,-46.02,76.59,92,100,6.04,light rain
608,Lijesnica,BA,44.4942,18.0742,27.84,85,7,3.96,clear sky
609,Pringsewu,ID,-5.3582,104.9744,73.99,92,100,0.25,overcast clouds
610,Suoyarvi,RU,62.0833,32.35,29.73,96,100,12.44,light snow
611,College,US,64.8569,-147.8028,15.21,82,100,0.0,light snow
612,Bretten,DE,49.0392,8.7028,45.09,67,21,5.84,few clouds
613,Zyryanovsk,KZ,49.7386,84.2719,15.33,97,100,1.74,light snow
614,Voyvozh,RU,62.892,54.9635,-0.35,100,96,3.11,overcast clouds
615,Fort Nelson,CA,58.8053,-122.7002,6.39,66,75,2.3,broken clouds
616,Larreynaga,NI,12.6769,-86.5719,93.0,25,13,14.23,few clouds
617,Wakkanai,JP,45.4094,141.6739,26.87,82,98,21.45,overcast clouds
618,Gulmarg,IN,34.049,74.3921,28.98,69,100,0.6,overcast clouds
619,Lorengau,PG,-2.0226,147.2712,81.57,78,100,2.89,overcast clouds
620,Florence,IT,43.7667,11.25,49.68,83,75,5.75,broken clouds
621,Dali,CN,25.7,100.1833,38.34,62,0,2.95,clear sky
622,Isla Vista,US,34.4133,-119.861,88.68,23,0,3.0,clear sky
623,Vytegra,RU,61.0064,36.4481,28.74,94,100,11.18,light snow
624,Abu Samrah,SY,35.3029,37.1841,48.4,69,0,7.07,clear sky
625,Bosaso,SO,11.2842,49.1816,72.73,73,36,2.1,scattered clouds
626,Jizan,SA,17.3333,42.6667,79.74,76,52,6.33,broken clouds
627,Sinnamary,GF,5.3833,-52.95,76.77,89,64,10.13,broken clouds
628,Lubao,PH,14.9167,120.55,78.15,90,89,4.03,overcast clouds
629,Gayeri,BF,12.6497,0.4931,78.33,11,4,9.17,clear sky
630,Hofn,IS,64.2539,-15.2082,21.76,62,18,10.67,few clouds
631,Reshetylivka,UA,49.565,34.0782,25.65,82,14,5.57,few clouds
632,Camana,PE,-16.6228,-72.7111,73.78,74,14,8.01,few clouds
633,Edremit,TR,39.5961,27.0244,43.32,84,83,7.05,broken clouds
634,Nkhotakota,MW,-12.9274,34.2961,71.42,89,100,4.68,light rain
635,Marzuq,YE,14.4,46.4667,57.74,47,3,3.44,clear sky
636,The Valley,AI,18.217,-63.0578,76.86,83,75,19.57,broken clouds
637,Whittlesea,ZA,-32.1759,26.8244,64.51,92,81,5.99,light rain
638,Methoni,GR,36.8197,21.7049,53.22,75,11,3.49,few clouds
639,Phonhong,LA,18.5007,102.4166,68.74,84,40,0.27,light rain
640,Carballo,ES,43.213,-8.691,51.01,90,37,8.5,scattered clouds
641,Barroquinha,BR,-3.0189,-41.1361,80.38,81,34,10.16,scattered clouds
642,Tautira,PF,-17.7333,-149.15,87.82,76,82,16.55,light rain
643,Thinadhoo,MV,0.5333,72.9333,81.54,76,70,8.21,broken clouds
644,Kang,BW,-23.6752,22.7876,74.39,35,23,6.58,few clouds
645,Srandakan,ID,-7.9386,110.2506,60.73,93,100,5.91,moderate rain
646,Tacuarembo,UY,-31.7333,-55.9833,74.48,28,0,9.55,clear sky
647,Faya,SA,18.3851,42.4509,54.12,45,70,2.75,broken clouds
648,Sibiti,CG,-3.6819,13.3499,70.03,98,100,2.35,light rain
649,Isparta,TR,38.0,31.0,27.36,88,99,2.35,overcast clouds
650,Thomaston,US,32.8882,-84.3266,52.54,24,0,13.8,clear sky
651,Arona,ES,28.0996,-16.681,59.31,77,20,6.91,few clouds
652,Fenoarivo,MG,-18.933,47.4354,66.27,88,75,5.75,broken clouds
653,Kieta,PG,-6.2167,155.6333,80.76,80,75,1.88,broken clouds
654,Ankpa,NG,7.3706,7.6253,79.61,14,78,0.31,broken clouds
655,Kiama,AU,-34.6833,150.8667,72.57,76,100,3.0,overcast clouds
656,Shache,CN,38.4167,77.2406,33.71,49,7,4.83,clear sky
657,Shahrud,IR,36.4182,54.9763,34.79,68,6,8.66,clear sky
658,Hede,CN,33.7681,120.2517,35.4,78,7,4.41,clear sky
659,Byron Bay,AU,-28.65,153.6167,72.88,84,74,5.41,broken clouds
660,Preston,GB,53.7667,-2.7167,46.74,93,100,10.56,overcast clouds
661,Westport,US,41.1415,-73.3579,31.19,71,100,9.22,overcast clouds
662,Zabol,AF,32.25,67.25,41.23,49,100,2.82,overcast clouds
663,Durban,ZA,-29.8579,31.0292,80.02,77,100,8.01,overcast clouds
664,Mbala,ZM,-8.8402,31.3659,60.69,89,100,2.93,overcast clouds
665,Dalbandin,PK,28.8947,64.4101,54.66,48,59,8.08,broken clouds
666,Kodinsk,RU,58.6881,99.1844,-21.5,100,55,3.15,broken clouds
667,Ankazoabo,MG,-22.2833,44.5167,75.38,69,4,2.98,clear sky
668,Holme,DK,56.1138,10.1725,40.57,77,100,16.75,overcast clouds
669,Coos Bay,US,43.3665,-124.2179,62.31,87,0,12.66,clear sky
670,Kingori,TZ,-3.2833,36.9833,75.58,61,75,17.27,broken clouds
671,Khargapur,IN,24.823,79.144,55.15,42,0,4.29,clear sky
672,Visnes,NO,59.3556,5.2242,43.57,93,75,12.66,moderate rain
673,Paracuru,BR,-3.41,-39.0306,83.1,85,27,8.23,scattered clouds
674,Fuerte Olimpo,PY,-21.0415,-57.8738,94.93,29,88,5.66,overcast clouds
675,Kununurra,AU,-15.7667,128.7333,75.18,88,4,3.44,clear sky
676,Pangnirtung,CA,66.1451,-65.7125,-25.6,68,40,6.91,scattered clouds
677,Quibdo,CO,5.6947,-76.6611,79.14,89,75,5.75,broken clouds
678,Nayoro,JP,44.3506,142.4578,11.08,98,91,3.42,overcast clouds
679,Cleethorpes,GB,53.5605,-0.0323,49.12,93,100,18.68,light rain
680,Tongliao,CN,43.6125,122.2653,1.42,94,100,10.29,overcast clouds
681,Viedma,AR,-40.8135,-62.9967,90.01,15,0,6.69,clear sky
682,Erenhot,CN,43.6475,111.9767,-7.8,94,11,3.67,few clouds
683,Cavalcante,BR,-13.7975,-47.4583,67.98,94,100,1.59,overcast clouds
684,Zhanaozen,KZ,43.3,52.8,28.17,83,8,9.62,clear sky
685,Cranbrook,CA,49.4999,-115.7688,40.06,48,40,3.44,scattered clouds
686,Syracuse,IT,37.0881,15.2792,54.9,79,39,1.99,scattered clouds
687,Birao,CF,10.2849,22.7882,71.85,11,44,7.09,scattered clouds
688,Kuusamo,FI,65.9667,29.1833,23.04,93,100,9.22,overcast clouds
689,Newtownards,GB,54.5924,-5.6909,42.75,89,100,6.91,overcast clouds
690,Pochutla,MX,15.7432,-96.4661,88.83,50,70,7.78,broken clouds
691,Labuhan,ID,-6.8844,112.2051,75.7,91,100,5.35,overcast clouds
692,Vangazi,LV,57.0936,24.5486,35.38,82,99,11.7,overcast clouds
693,Menemen,TR,38.6075,27.0694,45.77,85,3,5.61,clear sky
694,Nurota,UZ,40.5614,65.6886,30.29,62,71,8.59,broken clouds
695,San Buenaventura,MX,27.0833,-101.5333,65.48,25,100,6.11,overcast clouds
696,Novyye Burasy,RU,52.1324,46.0714,22.95,96,69,7.29,broken clouds
