City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Puerto El Triunfo,SV,2022-02-12 23:58:46,13.2833,-88.55,81.82,69,1,8.32
293,Forbes,AU,2022-02-12 23:58:47,-33.3833,148.0167,78.93,38,0,7.85
294,Georgetown,MY,2022-02-12 23:58:47,5.4112,100.3354,78.89,84,20,5.75
295,Baykit,RU,2022-02-12 23:58:47,61.67,96.37,-16.33,100,38,2.57
296,Pinega,RU,2022-02-12 23:58:47,64.7001,43.3936,6.49,97,84,5.77
297,Orsk,RU,2022-02-12 23:58:48,51.2049,58.5668,22.1,93,75,13.42
298,Novaya Lyalya,RU,2022-02-12 23:58:48,59.055,60.599,4.05,98,95,1.3
299,Wasilla,US,2022-02-12 23:55:19,61.5814,-149.4394,33.78,90,100,6.91
300,Chernyshevskiy,RU,2022-02-12 23:58:48,63.0128,112.4714,-18.36,100,96,1.45
301,Tolaga Bay,NZ,2022-02-12 23:58:48,-38.3667,178.3,73.81,74,61,14.18
302,Hobyo,SO,2022-02-12 23:58:49,5.3505,48.5268,76.05,73,83,13.02
303,San Vicente De Canete,PE,2022-02-12 23:58:49,-13.0751,-76.3835,70.11,83,70,3.31
304,Wewak,PG,2022-02-12 23:58:50,-3.5534,143.6268,80.55,80,80,3.18
305,Nhulunbuy,AU,2022-02-12 23:58:50,-12.2333,136.7667,86.61,70,40,8.05
306,Bar Harbor,US,2022-02-12 23:58:50,44.3876,-68.2039,47.23,64,70,8.99
307,Merauke,ID,2022-02-12 23:57:27,-8.4667,140.3333,82.49,67,18,11.77
308,Vila Velha,BR,2022-02-12 23:58:26,-20.3297,-40.2925,75.94,92,75,3.44
309,Nishihara,JP,2022-02-12 23:58:50,26.1842,127.7558,70.88,89,75,8.05
310,Hamilton,US,2022-02-12 23:53:57,39.1834,-84.5333,29.35,76,100,10.36
311,Uinskoye,RU,2022-02-12 23:58:51,56.8817,56.5813,22.05,96,98,6.62
312,Pangoa,PE,2022-02-12 23:58:51,-12.1167,-73.0,69.35,93,100,1.97
313,Saint-Joseph,RE,2022-02-12 23:58:01,-21.3667,55.6167,77.36,80,13,9.57
314,Silver City,US,2022-02-12 23:58:51,32.7701,-108.2803,51.84,33,0,4.61
315,Ostersund,SE,2022-02-12 23:58:52,63.1792,14.6357,32.61,86,20,11.5
316,Ishigaki,JP,2022-02-12 23:58:52,24.3448,124.1572,66.33,100,75,13.8
317,Greensburg,US,2022-02-12 23:59:52,40.3015,-79.5389,33.75,72,100,3.0
318,Pangody,RU,2022-02-12 23:59:52,65.85,74.4859,-10.34,94,8,14.74
319,Dali,CN,2022-02-12 23:59:53,25.7,100.1833,36.27,84,1,1.83
320,Zivinice,BA,2022-02-12 23:59:53,44.4494,18.6497,30.42,93,0,3.44
321,Panama City,PA,2022-02-12 23:59:53,8.9936,-79.5197,85.95,63,20,14.97
322,Melsungen,DE,2022-02-12 23:59:54,51.1333,9.55,38.07,80,87,2.3
323,Westport,US,2022-02-12 23:59:54,41.1415,-73.3579,52.75,50,98,5.01
324,Inhambane,MZ,2022-02-12 23:59:54,-23.865,35.3833,74.3,76,6,8.16
325,Pevek,RU,2022-02-12 23:59:54,69.7008,170.3133,-20.11,97,100,8.75
326,Kingston,JM,2022-02-12 23:58:40,17.997,-76.7936,81.55,68,20,28.77
327,Cananea,MX,2022-02-12 23:59:55,30.95,-110.3,61.79,22,0,10.69
328,Soe,ID,2022-02-12 23:59:55,-9.8607,124.284,71.85,83,82,2.59
329,Buritizeiro,BR,2022-02-12 23:59:54,-17.3511,-44.9622,67.15,97,83,1.5
330,Lasa,IT,2022-02-12 23:59:55,46.6166,10.7002,27.01,41,25,1.41
331,Pontianak,ID,2022-02-12 23:59:56,-0.0333,109.3333,73.38,100,75,3.44
332,Kavieng,PG,2022-02-12 23:59:56,-2.5744,150.7967,82.38,73,100,3.2
333,Korla,CN,2022-02-12 23:59:56,41.7597,86.1469,26.94,49,85,1.59
334,Bathsheba,BB,2022-02-12 23:55:40,13.2167,-59.5167,79.41,69,40,12.66
335,Batetskiy,RU,2022-02-12 23:59:57,58.6461,30.3027,31.8,92,100,13.8
336,Bagan,RU,2022-02-12 23:59:57,54.1001,77.6646,12.54,95,98,10.33
337,Northam,GB,2022-02-12 23:59:57,51.0333,-4.2167,50.41,96,100,19.98
338,Shaoyang,CN,2022-02-12 23:59:58,27.2315,111.4525,39.29,92,100,1.07
339,San Ignacio,BZ,2022-02-12 23:59:58,17.1561,-89.0714,87.94,62,20,0.0
340,Anadyr,RU,2022-02-12 23:59:58,64.75,177.4833,-21.5,76,65,13.42
341,Pochutla,MX,2022-02-12 23:59:58,15.7432,-96.4661,83.82,52,25,4.09
342,Hoa Binh,VN,2022-02-12 23:59:59,20.8133,105.3383,55.29,97,100,2.59
343,Manaquiri,BR,2022-02-12 23:59:59,-3.3167,-60.35,81.05,96,89,2.04
344,Golden,US,2022-02-13 00:00:00,39.7555,-105.2211,42.1,57,82,5.99
345,Aasiaat,GL,2022-02-13 00:00:00,68.7098,-52.8699,2.37,83,100,9.6
346,Nandyal,IN,2022-02-13 00:00:01,15.4833,78.4833,68.31,75,67,4.59
347,Erie,US,2022-02-13 00:00:01,42.7667,-78.6664,23.25,69,100,1.99
348,Acarau,BR,2022-02-13 00:00:02,-2.8856,-40.12,78.94,83,92,10.31
349,Puerto Escondido,MX,2022-02-13 00:00:07,15.85,-97.0667,81.59,58,4,3.36
350,Luderitz,NA,2022-02-13 00:00:08,-26.6481,15.1594,73.35,66,4,8.63
351,Lorengau,PG,2022-02-13 00:00:11,-2.0226,147.2712,82.31,77,99,2.28
352,Asfi,MA,2022-02-12 23:56:03,32.2994,-9.2372,56.3,82,33,12.62
353,Naze,JP,2022-02-13 00:00:18,28.3667,129.4833,64.72,87,100,11.45
354,Tura,IN,2022-02-12 23:56:53,25.5198,90.2201,52.84,80,0,4.29
355,Adrar,MR,2022-02-13 00:00:21,20.5022,-10.0711,62.13,26,72,11.1
356,Otavi,NA,2022-02-13 00:00:23,-19.65,17.3333,66.16,84,100,3.83
357,Te Anau,NZ,2022-02-13 00:00:25,-45.4167,167.7167,48.92,85,96,4.21
358,Tessalit,ML,2022-02-13 00:00:27,20.1986,1.0114,64.0,15,0,5.1
359,Abapo,BO,2022-02-13 00:00:27,-18.8333,-63.4667,62.37,95,100,3.65
360,Caravelas,BR,2022-02-13 00:00:30,-17.7125,-39.2481,76.87,82,93,5.3
361,Lata,PT,2022-02-13 00:00:35,40.1629,-8.3327,46.06,96,43,1.3
362,Nogales,MX,2022-02-13 00:00:37,31.3086,-110.9422,73.31,19,0,9.98
363,Manavalakurichi,IN,2022-02-13 00:00:39,8.1333,77.3,78.89,77,100,7.4
364,Oyek,RU,2022-02-13 00:00:41,52.5861,104.4556,-22.63,100,82,3.85
365,Abu Dhabi,AE,2022-02-12 23:58:07,24.4667,54.3667,69.82,82,40,10.36
366,Pangkalanbuun,ID,2022-02-13 00:01:42,-2.6833,111.6167,74.62,91,98,2.24
367,Xining,CN,2022-02-13 00:00:09,36.6167,101.7667,10.18,69,80,2.93
368,Finschhafen,PG,2022-02-13 00:01:43,-6.6024,147.8681,82.47,75,81,1.39
369,East London,ZA,2022-02-13 00:01:43,-33.0153,27.9116,75.34,89,2,8.03
370,Mindelo,CV,2022-02-13 00:01:44,16.8901,-24.9804,71.49,74,100,16.69
371,Matara,LK,2022-02-12 23:57:06,5.9485,80.5353,74.77,89,93,1.41
372,San Rafael,AR,2022-02-13 00:01:44,-34.6177,-68.3301,68.4,29,0,11.3
373,Tual,ID,2022-02-13 00:01:44,-5.6667,132.75,82.89,70,13,4.83
374,Mount Isa,AU,2022-02-13 00:01:45,-20.7333,139.5,87.57,58,40,8.05
375,Svetlogorsk,BY,2022-02-13 00:01:45,52.6333,29.7333,26.69,83,44,8.95
376,Beian,NO,2022-02-13 00:01:45,63.6559,9.5683,40.01,81,75,23.02
377,Copiapo,CL,2022-02-13 00:01:46,-27.3667,-70.3333,70.68,56,0,5.53
378,Ovalle,CL,2022-02-13 00:01:46,-30.5983,-71.2003,72.68,52,0,4.94
379,Karratha,AU,2022-02-13 00:01:46,-20.7377,116.8463,87.58,56,60,12.77
380,Anchorage,US,2022-02-12 23:57:17,61.2181,-149.9003,34.68,92,100,3.44
381,Daru,PG,2022-02-13 00:01:47,-9.0763,143.2092,83.55,68,7,9.26
382,Gra Liyia,GR,2022-02-13 00:01:47,35.0167,25.6833,55.13,73,67,4.0
383,Raudeberg,NO,2022-02-13 00:01:47,61.9875,5.1352,40.87,94,100,7.0
384,Bandarbeyla,SO,2022-02-13 00:01:48,9.4942,50.8122,74.73,71,99,11.99
385,Tayga,RU,2022-02-13 00:01:48,56.06,85.6197,-2.9,95,5,6.26
386,Angoram,PG,2022-02-13 00:01:48,-4.0625,144.0661,80.76,89,68,1.95
387,Edd,ER,2022-02-13 00:01:49,13.9297,41.6925,76.46,77,59,2.01
388,Codrington,AU,2022-02-13 00:01:49,-38.2667,141.9667,84.76,28,86,17.69
389,Ballitoville,ZA,2022-02-13 00:01:50,-29.539,31.2144,77.16,89,0,9.06
390,Dutlwe,BW,2022-02-13 00:01:50,-23.9833,23.9,69.12,39,0,9.55
391,Sarangani,PH,2022-02-13 00:01:50,5.4033,125.4636,81.41,75,100,21.23
392,Boddam,GB,2022-02-13 00:01:51,57.4667,-1.7833,46.38,76,75,23.87
393,Tigil,RU,2022-02-13 00:01:51,57.8,158.6667,-4.83,95,23,1.57
394,Saint-Pierre,RE,2022-02-13 00:01:51,-21.3393,55.4781,78.44,83,0,4.61
395,Kidal,ML,2022-02-13 00:01:52,18.4411,1.4078,67.26,13,0,4.61
396,Konispol,AL,2022-02-13 00:01:52,39.6589,20.1814,48.67,77,100,4.79
397,Ilulissat,GL,2022-02-13 00:01:53,69.2167,-51.1,12.22,85,100,12.66
398,Samarkand,UZ,2022-02-13 00:01:53,39.6542,66.9597,36.82,93,100,4.61
399,Gamba,GA,2022-02-13 00:01:53,-2.65,10.0,77.31,90,95,3.71
400,Havre-Saint-Pierre,CA,2022-02-13 00:01:54,50.2334,-63.5986,32.36,93,100,0.0
401,Dudinka,RU,2022-02-13 00:01:54,69.4058,86.1778,-5.12,82,18,17.22
402,High Prairie,CA,2022-02-13 00:01:54,55.4334,-116.4858,33.42,85,100,4.45
403,Along,IN,2022-02-13 00:01:55,28.1667,94.7667,40.14,67,3,3.09
404,Vila,PT,2022-02-13 00:01:55,42.0304,-8.1588,39.33,92,40,4.32
405,La Reforma,MX,2022-02-13 00:01:56,25.0833,-108.05,81.75,50,92,10.0
406,Sao Joao Do Piaui,BR,2022-02-13 00:01:56,-8.3581,-42.2467,74.39,84,37,2.24
407,Marrakesh,MA,2022-02-13 00:01:57,31.6315,-8.0083,55.47,58,0,4.61
408,Mandalgovi,MN,2022-02-13 00:01:57,45.7625,106.2708,-9.92,87,11,6.22
409,Berdigestyakh,RU,2022-02-13 00:01:57,62.0989,126.6992,-16.82,98,100,3.2
410,Pitimbu,BR,2022-02-13 00:01:57,-7.4706,-34.8086,80.71,77,34,8.99
411,Evensk,RU,2022-02-13 00:01:58,61.95,159.2333,-5.85,75,20,6.46
412,Ahuimanu,US,2022-02-13 00:02:58,21.4447,-157.8378,81.54,58,0,10.36
413,Sibolga,ID,2022-02-13 00:02:58,1.7427,98.7792,74.79,86,92,3.71
414,San Policarpo,PH,2022-02-13 00:02:58,12.1791,125.5072,78.66,85,88,16.17
415,Sao Gotardo,BR,2022-02-13 00:02:59,-19.3111,-46.0489,67.62,98,88,3.83
416,Sur,OM,2022-02-13 00:02:59,22.5667,59.5289,68.22,59,0,6.58
417,Varzelandia,BR,2022-02-13 00:02:59,-15.7014,-44.0275,68.13,91,100,2.62
418,Pimentel,PE,2022-02-13 00:03:00,-6.8367,-79.9342,72.3,78,93,12.82
419,Sorkjosen,NO,2022-02-13 00:03:00,69.8,20.9333,15.71,67,30,12.57
420,Caibarien,CU,2022-02-13 00:03:00,22.5206,-79.4669,76.32,84,15,9.71
421,Adre,TD,2022-02-13 00:03:01,13.4667,22.2,66.6,12,69,12.37
422,Komsomolskiy,UZ,2022-02-13 00:03:01,40.4272,71.7189,38.62,93,100,2.3
423,Mogadishu,SO,2022-02-13 00:03:01,2.0371,45.3438,76.44,79,94,19.37
424,Uyar,RU,2022-02-13 00:03:02,55.81,94.3153,-24.9,100,96,2.82
425,Takoradi,GH,2022-02-13 00:03:02,4.8845,-1.7554,78.48,87,68,6.17
426,Shulan,CN,2022-02-13 00:03:02,44.4167,126.95,-2.33,97,84,2.62
427,Liberal,US,2022-02-12 23:59:45,37.0431,-100.921,46.15,25,24,7.78
428,Kilindoni,TZ,2022-02-13 00:03:03,-7.9139,39.6668,80.08,78,100,7.31
429,Touho,NC,2022-02-13 00:03:03,-20.7833,165.2333,82.11,73,81,4.43
430,Charters Towers,AU,2022-02-13 00:03:04,-20.1,146.2667,81.23,53,1,13.06
431,Xai-Xai,MZ,2022-02-13 00:03:04,-25.0519,33.6442,72.1,85,2,2.59
432,Atikokan,CA,2022-02-13 00:03:04,48.7555,-91.6216,-9.49,94,100,2.35
433,Pingliang,CN,2022-02-13 00:03:05,35.5392,106.6861,19.44,90,11,6.02
434,Villanueva De La Serena,ES,2022-02-13 00:03:05,38.9766,-5.7974,55.87,91,85,2.53
435,Bijar,IR,2022-02-13 00:03:06,35.8668,47.6051,16.38,90,11,4.5
436,Asau,RO,2022-02-13 00:03:06,46.4333,26.4,28.76,93,52,2.91
437,Andenes,NO,2022-02-13 00:03:06,69.3143,16.1194,26.58,80,75,16.11
438,Port Macquarie,AU,2022-02-13 00:01:56,-31.4333,152.9167,68.9,64,100,6.85
439,Abonnema,NG,2022-02-13 00:03:07,4.7084,6.7931,80.56,75,74,5.46
440,Torbay,CA,2022-02-13 00:03:07,47.6666,-52.7314,46.76,82,95,7.0
441,Bageshwar,IN,2022-02-13 00:03:07,29.85,79.7667,43.39,58,0,2.66
442,Sao Raimundo Nonato,BR,2022-02-13 00:03:08,-9.0153,-42.6994,72.0,91,53,2.91
443,Tagab,AF,2022-02-13 00:03:08,34.855,69.6492,39.97,42,49,5.14
444,Gazli,UZ,2022-02-13 00:03:08,40.1333,63.45,34.84,65,0,5.68
445,Pipri,IN,2022-02-13 00:03:09,19.8,75.5333,63.07,40,55,3.71
446,Sambava,MG,2022-02-13 00:03:09,-14.2667,50.1667,73.67,91,49,6.31
447,Mujiayingzi,CN,2022-02-13 00:03:09,42.1167,118.7833,8.42,81,94,3.71
448,Krasnoselkup,RU,2022-02-13 00:03:10,65.7,82.4667,-8.5,88,5,12.21
449,Zhuhai,CN,2022-02-13 00:03:10,22.2769,113.5678,64.9,88,40,11.5
450,Dalnerechensk,RU,2022-02-13 00:03:10,45.9339,133.7225,-1.52,96,45,6.22
451,Port Augusta,AU,2022-02-13 00:03:11,-32.5,137.7667,89.71,13,62,4.74
452,Poum,NC,2022-02-13 00:03:11,-20.2333,164.0167,81.52,72,100,3.89
453,Srednekolymsk,RU,2022-02-13 00:03:11,67.45,153.6833,-26.39,96,91,7.05
454,Vestmannaeyjar,IS,2022-02-13 00:03:12,63.4427,-20.2734,31.86,77,32,8.77
455,Puerto Del Rosario,ES,2022-02-13 00:03:12,28.5004,-13.8627,62.35,77,0,9.22
456,Tazovskiy,RU,2022-02-13 00:03:12,67.4667,78.7,-8.01,89,6,15.26
457,Dabat,ET,2022-02-13 00:03:13,12.9842,37.765,53.96,54,23,3.09
458,Harsud,IN,2022-02-13 00:04:13,22.1,76.7333,58.32,30,1,5.5
459,Bara,NG,2022-02-13 00:04:14,10.3744,10.7288,69.73,21,17,7.58
460,Chara,RU,2022-02-13 00:04:14,56.9064,118.2631,-25.28,86,94,1.3
461,Karpathos,GR,2022-02-13 00:04:14,35.507,27.2132,55.36,71,99,5.75
462,Thinadhoo,MV,2022-02-13 00:04:15,0.5333,72.9333,81.23,72,100,10.07
463,Namibe,AO,2022-02-13 00:04:15,-15.1961,12.1522,74.66,80,84,2.62
464,Alice Springs,AU,2022-02-13 00:00:58,-23.7,133.8833,76.55,31,0,0.0
465,Agirish,RU,2022-02-13 00:04:15,61.9247,63.0231,-4.4,100,97,5.21
466,Guilin,CN,2022-02-13 00:00:24,25.2819,110.2864,41.04,91,100,5.75
467,Coffs Harbour,AU,2022-02-13 00:00:47,-30.3,153.1333,75.16,64,40,13.8
468,Mahebourg,MU,2022-02-13 00:01:31,-20.4081,57.7,77.25,85,44,13.02
469,Puerto Colombia,CO,2022-02-13 00:04:16,10.9878,-74.9547,80.69,77,20,24.65
470,Liwale,TZ,2022-02-13 00:04:16,-9.7667,37.9333,68.45,98,100,1.07
471,Madingou,CG,2022-02-13 00:04:17,-4.1536,13.55,73.56,94,93,2.95
472,Magdagachi,RU,2022-02-13 00:04:17,53.45,125.8,-9.06,83,95,4.23
473,La Baule-Escoublac,FR,2022-02-13 00:04:17,47.2922,-2.364,48.87,89,100,8.05
474,Rawson,AR,2022-02-13 00:04:18,-43.3002,-65.1023,74.75,28,94,12.97
475,Kaitong,CN,2022-02-13 00:04:18,44.8135,123.15,-9.22,100,32,4.25
476,Ahipara,NZ,2022-02-13 00:04:18,-35.1667,173.1667,70.92,68,70,19.55
477,Thanh Hoa,VN,2022-02-13 00:04:19,19.8,105.7667,63.25,94,100,6.91
478,Brody,UA,2022-02-13 00:04:19,50.0879,25.1503,28.06,78,5,5.23
479,Mayumba,GA,2022-02-13 00:04:20,-3.432,10.6554,77.72,89,100,3.49
480,Aleksandrovsk-Sakhalinskiy,RU,2022-02-13 00:04:20,50.8975,142.1561,19.36,90,100,7.11
481,Kawalu,ID,2022-02-13 00:04:20,-7.3817,108.2082,74.48,89,100,1.9
482,Floro,NO,2022-02-13 00:04:20,61.5996,5.0328,42.76,100,100,16.11
483,Clyde River,CA,2022-02-13 00:02:27,70.4692,-68.5914,-16.37,76,100,31.07
484,Najran,SA,2022-02-13 00:04:21,17.4924,44.1277,62.38,36,2,7.27
485,Moree,AU,2022-02-13 00:04:21,-29.4667,149.85,78.82,34,0,10.36
486,Rivadavia,AR,2022-02-13 00:04:21,-33.1905,-68.4608,70.34,26,27,7.31
487,Hovd,MN,2022-02-13 00:04:22,48.0056,91.6419,-16.42,85,72,1.81
488,Buala,SB,2022-02-13 00:04:22,-8.145,159.5921,84.42,68,97,2.28
489,Sorochinsk,RU,2022-02-13 00:04:22,52.4338,53.1583,22.95,97,100,5.68
490,Puri,IN,2022-02-13 00:04:23,19.8,85.85,59.52,63,11,9.33
491,Severo-Yeniseyskiy,RU,2022-02-13 00:04:23,60.3725,93.0408,-19.26,99,19,3.62
492,Bayangol,RU,2022-02-13 00:04:23,50.6977,103.4656,-20.24,100,100,2.26
493,Carutapera,BR,2022-02-13 00:04:23,-1.195,-46.02,77.23,91,89,5.3
494,Camacha,PT,2022-02-13 00:04:24,33.0833,-16.3333,59.76,77,40,6.91
495,Ponta Delgada,PT,2022-02-13 00:04:24,37.7333,-25.6667,63.5,82,75,18.41
496,Orbetello,IT,2022-02-13 00:04:24,42.4408,11.2196,50.79,69,5,6.49
497,Newcastleton,GB,2022-02-13 00:04:25,55.1796,-2.8127,47.03,93,97,16.08
498,Waw,SS,2022-02-13 00:04:25,7.7029,27.9953,76.19,19,26,6.06
499,Tara,RU,2022-02-13 00:04:25,56.8944,74.371,-0.24,94,91,8.19
500,Bilibino,RU,2022-02-13 00:04:26,68.0546,166.4372,-22.85,97,100,1.39
501,Rundu,NA,2022-02-13 00:04:26,-17.9333,19.7667,65.25,90,99,4.32
502,Port Hawkesbury,CA,2022-02-13 00:04:27,45.6169,-61.3485,46.78,94,66,8.01
503,Saint-Francois,FR,2022-02-13 00:05:27,46.4154,3.9054,31.41,92,60,2.3
504,Izumo,JP,2022-02-13 00:05:27,35.3667,132.7667,42.37,86,100,4.68
505,Broken Hill,AU,2022-02-13 00:05:28,-31.95,141.4333,85.37,25,28,18.7
506,Hoi An,VN,2022-02-13 00:05:28,15.8794,108.335,75.16,90,91,6.42
507,Svarychiv,UA,2022-02-13 00:05:28,48.9622,24.1966,22.64,73,3,4.41
508,Romanovo,RU,2022-02-13 00:05:29,52.6182,81.2271,17.82,92,100,13.91
509,Lima,PE,2022-02-13 00:01:10,-12.0432,-77.0282,74.89,67,63,7.14
510,Talara,PE,2022-02-13 00:05:29,-4.5772,-81.2719,73.53,77,99,7.72
511,Petropavlovsk-Kamchatskiy,RU,2022-02-13 00:05:29,53.0452,158.6483,5.59,66,75,4.47
512,Buenavista,PH,2022-02-13 00:05:29,8.9769,125.4089,77.59,79,100,6.04
513,Key Largo,US,2022-02-13 00:05:30,25.0865,-80.4473,75.99,87,7,8.37
514,Halifax,CA,2022-02-13 00:05:03,44.6453,-63.5724,47.08,89,18,5.01
515,Boulder City,US,2022-02-13 00:05:30,35.9786,-114.8325,70.9,8,0,8.05
516,Korem,ET,2022-02-13 00:05:31,12.5058,39.5228,51.76,92,84,2.66
517,Miles City,US,2022-02-13 00:05:31,46.4083,-105.8406,38.52,48,20,13.8
518,Quelimane,MZ,2022-02-13 00:05:31,-17.8786,36.8883,74.46,96,94,3.2
519,Tucurui,BR,2022-02-13 00:05:12,-3.7661,-49.6725,74.77,93,100,2.13
520,Dayong,CN,2022-02-13 00:05:32,25.0209,118.2898,59.9,93,100,1.7
521,Paragominas,BR,2022-02-13 00:01:16,-2.9667,-47.4833,73.47,88,55,3.98
522,Todos Santos,MX,2022-02-13 00:05:32,23.45,-110.2167,79.02,61,13,4.07
523,Orahovac,XK,2022-02-13 00:05:33,42.3994,20.6547,37.53,79,100,2.21
524,Port Hardy,CA,2022-02-13 00:00:45,50.6996,-127.4199,48.76,61,99,2.35
525,Haines Junction,CA,2022-02-13 00:02:25,60.7522,-137.5108,32.07,90,24,6.13
526,Makakilo City,US,2022-02-13 00:05:33,21.3469,-158.0858,80.35,49,20,10.36
527,Coihaique,CL,2022-02-13 00:05:33,-45.5752,-72.0662,75.81,53,0,5.75
528,Ganzhou,CN,2022-02-13 00:05:34,28.8184,115.4327,42.82,95,100,2.53
529,Urubicha,BO,2022-02-13 00:05:34,-15.3833,-62.95,71.08,98,100,4.34
530,Mwandiga,TZ,2022-02-13 00:05:34,-4.83,29.6581,71.51,77,100,2.13
531,Leningradskiy,RU,2022-02-13 00:05:35,69.3833,178.4167,-17.81,95,94,4.41
532,Bereznik,RU,2022-02-13 00:05:35,62.8551,42.7072,5.85,98,80,3.38
533,Tucuma,BR,2022-02-13 00:01:22,-0.1833,-50.05,76.19,93,82,5.5
534,Kungur,RU,2022-02-13 00:05:36,57.4368,56.9593,21.76,96,99,6.42
535,Moses Lake,US,2022-02-13 00:05:14,47.1301,-119.2781,49.62,56,0,4.61
536,Myrtle Beach,US,2022-02-13 00:00:47,33.6891,-78.8867,61.18,67,100,7.67
537,Banepa,NP,2022-02-13 00:05:36,27.6298,85.5214,43.12,100,75,0.0
538,Tabuk,PH,2022-02-13 00:05:36,17.4189,121.4443,72.75,87,90,2.55
539,Vostok,RU,2022-02-13 00:02:36,46.4856,135.8833,4.86,93,100,2.59
540,Bage,BR,2022-02-13 00:05:37,-31.3314,-54.1069,71.38,83,75,11.5
541,Angouleme,FR,2022-02-13 00:02:39,45.65,0.15,39.52,52,0,3.44
542,Tsiroanomandidy,MG,2022-02-13 00:05:37,-18.7667,46.0333,68.32,87,93,3.24
543,Matay,EG,2022-02-13 00:05:37,28.419,30.7792,54.18,42,0,5.57
544,Mutare,ZW,2022-02-13 00:05:38,-18.9707,32.6709,58.78,95,38,1.77
545,Letterkenny,IE,2022-02-13 00:05:38,54.95,-7.7333,45.03,86,100,9.91
